,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,3,3,3,6,6,6,6,1,0
1,0,0,3,4,6,6,6,6,1,0
2,1,3,3,3,6,6,6,6,1,0
3,2,3,4,4,4,4,4,4,1,1
4,1,1,1,1,1,1,1,1,0,2
5,1,1,1,1,1,1,1,1,0,3
6,1,1,1,1,1,1,1,1,0,3
7,1,1,1,1,1,1,1,1,0,3
8,1,1,1,1,1,1,1,1,0,2
9,1,1,4,4,4,4,4,4,1,1
10,1,1,1,1,1,1,1,1,0,3
11,1,1,1,1,1,1,1,1,0,3
12,1,1,1,1,1,1,1,1,0,3
13,1,1,1,1,1,1,1,1,0,3
14,1,1,1,1,1,1,1,1,0,3
15,1,1,1,1,1,1,1,1,0,3
16,1,1,1,1,1,1,1,1,0,3
17,1,1,1,1,1,1,1,1,0,3
18,1,1,1,1,1,1,1,1,0,3
19,1,1,1,1,1,1,1,1,0,3
20,1,1,1,1,1,1,1,1,0,3
21,1,1,1,1,1,1,1,1,0,3
22,1,1,1,1,1,1,1,1,0,3
23,1,1,4,4,4,4,4,4,1,1
24,1,1,1,1,2,2,2,2,2,2
25,1,2,2,2,2,2,2,9,2,4
26,0,0,0,0,0,0,0,0,0,5
27,1,1,1,1,1,1,1,1,0,2
28,1,1,1,1,1,1,1,1,0,2
29,2,2,4,5,5,5,5,5,2,4
30,0,3,4,2,4,7,7,7,1,1
31,2,3,4,4,4,4,4,4,1,1
32,1,1,4,5,4,7,7,7,1,1
33,2,2,2,2,2,2,2,2,2,4
34,2,2,2,5,5,5,5,5,2,4
35,2,2,2,2,2,2,2,2,2,4
36,1,1,1,1,1,1,1,9,2,2
37,0,0,0,0,0,0,0,0,2,5
38,2,3,3,3,3,3,3,3,2,6
39,2,3,3,3,3,3,3,3,2,6
40,2,3,3,3,3,3,3,3,2,6
41,2,3,3,3,3,3,3,3,2,6
42,2,3,3,3,3,3,3,3,2,6
43,2,2,4,5,5,5,5,5,2,4
44,2,2,2,2,2,2,2,2,2,4
45,2,3,4,5,5,5,8,8,2,5
46,2,2,2,2,2,2,2,2,2,4
47,0,3,4,5,5,5,8,8,2,5
48,2,2,4,5,5,5,5,5,2,4
49,2,2,2,2,2,2,2,2,2,4
50,1,1,1,1,1,1,1,1,2,2
51,2,2,2,2,2,2,2,2,2,4
52,1,3,3,3,6,6,6,6,1,0
53,2,2,2,2,2,2,2,2,2,4
54,0,0,0,0,0,0,8,8,2,5
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.11985794794623252,0.13400141444637656,0.12310765647845451,0.1271228566233724,0.13987970924991236,0.13787432788388995,0.13428505237952787,0.13166312816825865,0.17639211442827865,0.12577627499151345
NMI,0.34740262200400585,0.41746398860153761,0.48477505244808289,0.49725494808337495,0.66155847428233461,0.64854722158814371,0.64313103083190859,0.65968463912605502,1.0,0.65909200589256178
