,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,1,1,1,6,6,6,6,0,0
1,2,2,0,5,5,5,5,9,0,1
2,1,1,1,1,6,6,6,6,0,2
3,0,3,3,5,5,5,5,5,1,3
4,1,1,1,1,6,6,6,6,0,0
5,1,1,1,1,1,1,1,1,0,4
6,0,0,0,3,3,3,6,9,0,1
7,1,1,1,1,1,1,1,1,0,0
8,1,1,1,1,1,1,1,1,0,0
9,2,3,3,5,5,5,5,5,1,3
10,1,1,1,1,1,1,1,1,0,4
11,1,1,1,1,1,1,1,1,0,4
12,1,1,1,1,1,1,1,1,0,4
13,1,3,3,5,5,5,5,5,0,2
14,1,1,1,1,1,1,1,1,0,4
15,1,1,1,1,1,1,1,1,0,4
16,1,1,1,1,1,1,1,1,0,4
17,1,1,1,1,1,1,1,1,0,4
18,1,1,1,1,1,1,1,1,0,4
19,1,1,1,1,1,1,1,1,0,4
20,1,1,1,1,1,1,1,1,0,2
21,1,1,1,1,1,1,1,1,0,4
22,2,1,4,4,1,1,8,1,0,2
23,2,3,3,5,5,5,5,5,1,3
24,0,3,3,5,5,5,3,3,1,2
25,0,0,4,0,0,0,7,7,2,5
26,0,3,3,3,3,3,3,3,1,2
27,2,2,4,4,4,4,4,4,2,6
28,2,2,4,4,4,4,4,4,2,7
29,2,2,2,2,2,2,2,3,2,6
30,2,2,4,4,4,4,4,4,2,7
31,2,2,4,4,4,4,4,4,2,7
32,2,2,4,4,4,4,4,4,2,7
33,2,2,4,4,4,4,4,4,2,7
34,2,2,2,2,2,2,2,2,2,8
35,1,1,1,1,6,6,6,6,0,0
36,0,0,3,3,3,7,8,8,2,5
37,2,2,2,2,2,2,2,2,2,6
38,2,2,2,2,2,2,2,2,2,6
39,2,2,2,2,2,2,2,2,2,8
40,2,2,2,2,2,2,2,2,2,8
41,0,0,0,0,0,7,7,7,2,5
42,2,2,2,2,2,2,2,2,2,6
43,2,3,3,3,3,3,3,3,2,6
44,2,2,2,2,2,2,2,2,2,8
45,2,2,2,2,2,2,2,2,2,6
46,2,2,4,2,2,2,7,7,2,8
47,2,2,2,2,2,2,2,2,2,8
48,2,2,2,2,2,2,2,2,2,8
49,2,2,2,2,2,2,2,2,2,8
50,2,2,2,2,2,2,2,2,2,6
51,2,2,2,2,2,7,7,8,2,5
52,0,3,3,3,3,7,7,7,2,5
53,2,2,2,2,2,2,2,2,2,6
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.22452798459551515,0.2422367770332441,0.21821263732176646,0.2187901808971872,0.20341552362391233,0.20003971306338292,0.18887365219923802,0.1911352202130409,0.2649360287094888,0.13794670039624599
NMI,0.54680754090731132,0.64239282864039871,0.58141448500615622,0.59417913662905864,0.6076274962937479,0.61476889037061055,0.60996498913763642,0.62136591368196026,1.0,0.61688830453923682
