,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Louvain,LPA
0,0,3,3,5,5,5,5,5,5,5,5,2,0
1,0,0,0,1,0,7,8,8,8,8,8,0,1
2,0,3,3,5,5,5,5,5,5,5,5,2,0
3,2,2,2,2,2,2,2,1,1,1,1,1,2
4,0,3,3,5,5,5,5,5,5,5,5,2,0
5,0,0,0,0,0,0,0,2,2,11,11,1,3
6,0,0,1,1,3,7,8,8,8,8,8,0,1
7,2,2,2,2,3,3,2,2,2,2,2,1,3
8,0,0,0,0,6,6,6,6,6,6,12,4,4
9,1,1,1,2,1,1,1,1,1,1,1,2,5
10,2,2,2,2,2,3,2,2,2,2,2,1,3
11,0,0,0,5,6,5,7,7,7,7,7,4,4
12,2,2,4,4,4,4,4,4,4,4,4,1,3
13,2,2,2,3,2,2,2,2,2,2,2,1,3
14,2,2,4,4,4,4,4,4,4,4,4,1,6
15,2,2,4,4,4,4,4,4,4,4,4,1,6
16,0,0,4,4,4,4,4,4,4,11,11,1,3
17,2,2,4,4,4,4,4,4,4,4,4,1,6
18,2,2,4,4,4,4,4,4,4,4,4,1,6
19,2,2,4,4,4,4,4,4,4,4,4,1,6
20,1,0,4,4,4,4,4,4,4,4,4,1,6
21,0,0,2,1,3,7,8,8,8,8,8,0,1
22,1,2,4,4,4,4,4,4,4,4,4,1,6
23,2,2,3,3,2,2,2,2,2,2,2,1,3
24,2,3,3,3,2,2,3,3,3,3,3,3,7
25,2,2,2,2,2,1,1,1,1,1,1,1,2
26,2,3,3,3,2,2,3,3,3,3,3,3,7
27,1,1,1,2,1,1,1,1,1,1,1,2,5
28,1,1,1,1,1,1,1,1,1,1,1,2,5
29,1,1,1,1,1,1,1,9,9,9,9,2,5
30,1,1,2,2,1,1,1,1,1,1,1,2,2
31,0,0,0,0,0,7,7,7,7,6,0,2,4
32,1,1,2,2,1,1,1,1,1,1,1,2,2
33,1,1,2,2,1,1,1,1,1,1,1,2,2
34,1,1,1,1,1,1,1,1,1,1,1,2,5
35,1,1,1,5,5,5,5,5,5,5,5,2,5
36,1,1,1,1,3,6,6,9,9,6,12,2,5
37,0,0,2,5,6,6,6,6,6,6,6,4,4
38,0,0,2,0,0,0,6,0,0,0,6,4,4
39,2,2,2,1,3,3,7,9,9,9,9,2,5
40,1,3,1,1,3,3,7,7,10,10,10,3,8
41,0,3,0,0,3,3,7,7,10,10,10,3,8
42,0,3,0,0,3,3,7,7,10,10,10,3,8
43,1,3,3,3,3,2,3,3,3,3,3,3,7
44,1,1,1,1,3,0,0,9,9,9,9,2,5
45,1,3,3,3,2,2,3,3,3,3,3,3,7
46,1,3,1,1,3,7,3,9,9,9,9,2,5
47,2,2,2,5,6,6,6,6,6,6,12,4,4
48,2,2,2,5,6,6,6,6,6,6,6,4,4
49,1,1,1,1,3,1,1,9,9,9,9,2,5
50,1,3,3,3,3,2,3,3,3,3,3,3,7
51,1,1,1,1,3,7,5,9,9,9,9,2,5
52,0,0,0,5,0,7,7,7,7,7,7,4,4
53,1,1,1,1,3,1,1,9,9,9,9,2,5
54,99,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.1087387463194341,0.12277717575704197,0.11062662277983286,0.14719122131315604,0.14286760395886602,0.14793782732475835,0.1637311553890613,0.1623995368615428,0.1642575716594745,0.15773898989721583,0.15338632284443693,0.190033385271182,0.1683178919915376
NMI,0.30936607650105463,0.59376730113080034,0.39643782921094461,0.49475591444537809,0.54535340367284868,0.51727572172258007,0.63854805851187879,0.6975983536433088,0.72834338463921056,0.69747299782941274,0.7052445187451718,1.0,0.76313278249599692
